record_id,record_date
5696,2023-06-16
5697,2025-03-24
5698,2024-07-30
5699,2023-06-15
5700,2025-01-28
5701,2023-08-23
5702,2025-04-17
5703,2025-05-13
5704,2025-05-15
5705,2024-06-27
5706,2024-07-01
5707,2024-07-31
5708,2023-09-08
5709,2023-06-20
5710,2024-02-02
5711,2025-01-06
5712,2024-12-22
5713,2024-05-10
5714,2023-09-25
5715,2024-06-06
5716,2024-06-28
5717,2024-01-06
5718,2024-04-09
5719,2023-10-17
5720,2023-11-06
5721,2025-04-23
5722,2024-04-11
5723,2023-11-04
5724,2023-07-12
5725,2024-12-27
5726,2023-07-12
5727,2024-06-08
5728,2023-12-11
5729,2024-10-22
5730,2024-08-27
5731,2024-10-08
5732,2024-07-29
5733,2025-04-27
5734,2024-01-03
5735,2025-02-17
5736,2023-12-06
5737,2024-04-08
5738,2023-09-11
5739,2024-03-14
5740,2024-01-05
5741,2024-08-03
5742,2023-11-27
5743,2025-05-17
5744,2023-09-07
5745,2024-04-09
5746,2024-11-09
5747,2025-04-04
5748,2023-12-07
5749,2024-05-12
5750,2024-01-04
5751,2025-04-12
5752,2023-09-30
5753,2023-06-09
5754,2025-01-13
5755,2023-06-14
5756,2023-11-08
5757,2025-05-11
5758,2023-09-06
5759,2023-08-25
5760,2025-04-26
5761,2023-06-06
5762,2024-09-21
5763,2024-10-26
5764,2024-12-30
5765,2024-10-12
5766,2025-01-28
5767,2025-03-11
5768,2025-04-02
5769,2024-05-28
5770,2024-12-24
5771,2024-08-13
5772,2024-12-20
5773,2025-01-10
5774,2024-09-09
5775,2024-11-23
5776,2023-10-17
5777,2024-10-17
5778,2024-11-19
5779,2024-06-07
5780,2024-09-11
5781,2023-08-28
5782,2024-08-26
5783,2023-11-26
5784,2024-11-01
5785,2025-05-11
5786,2024-03-08
5787,2025-04-22
5788,2024-01-31
5789,2024-06-02
5790,2025-01-02
5791,2023-10-22
5792,2023-06-29
5793,2023-09-03
5794,2024-12-27
5795,2024-05-19
5796,2023-11-28
5797,2025-02-21
5798,2023-07-07
5799,2023-11-20
5800,2023-11-03
5801,2025-03-22
5802,2023-11-15
5803,2024-12-16
5804,2024-10-03
5805,2024-03-09
5806,2024-06-16
5807,2023-10-03
5808,2025-01-03
5809,2025-03-06
5810,2024-05-18
5811,2023-06-23
5812,2023-07-08
5813,2024-03-13
5814,2024-05-24
5815,2023-07-02
5816,2024-01-25
5817,2023-11-07
5818,2023-07-21
5819,2023-09-24
5820,2024-02-23
5821,2024-11-11
5822,2024-12-23
5823,2024-05-30
5824,2023-07-19
5825,2024-01-30
5826,2024-09-09
5827,2025-02-22
5828,2024-01-27
5829,2023-11-11
5830,2023-05-24
5831,2024-04-10
5832,2023-07-22
5833,2024-05-12
5834,2024-08-10
5835,2023-07-25
5836,2024-06-07
5837,2025-04-13
5838,2024-09-14
5839,2024-10-02
5840,2023-06-11
5841,2025-03-14
5842,2023-12-03
5843,2023-07-12
5844,2025-02-16
5845,2024-12-06
5846,2025-03-05
5847,2025-05-18
5848,2024-09-11
5849,2024-09-07
5850,2025-02-04
5851,2023-11-06
5852,2024-08-08
5853,2024-01-28
5854,2023-11-15
5855,2025-02-02
5856,2023-09-22
5857,2023-07-03
5858,2024-01-16
5859,2023-12-09
5860,2023-06-20
5861,2023-10-12
5862,2025-02-22
5863,2025-02-01
5864,2024-02-24
5865,2024-01-04
5866,2024-05-03
5867,2024-05-22
5868,2023-09-06
5869,2023-11-15
5870,2023-06-18
5871,2025-05-18
5872,2024-05-02
5873,2024-06-30
5874,2025-03-04
5875,2025-04-20
5876,2023-06-24
5877,2024-06-19
5878,2024-09-06
5879,2025-01-19
5880,2023-11-26
5881,2024-09-07
5882,2024-02-06
5883,2023-09-02
5884,2023-07-18
5885,2025-02-21
5886,2023-07-26
5887,2025-03-23
5888,2024-11-01
5889,2024-06-15
5890,2024-03-24
5891,2025-03-16
5892,2025-04-14
5893,2023-08-06
5894,2024-05-06
5895,2024-10-03
5896,2023-11-22
5897,2023-10-21
5898,2024-02-11
5899,2025-05-13
5900,2024-03-26
5901,2024-07-11
5902,2024-07-29
5903,2023-12-25
5904,2025-05-08
5905,2024-02-03
5906,2024-08-20
5907,2024-10-06
5908,2023-12-31
5909,2024-03-10
5910,2024-03-16
5911,2023-07-10
5912,2024-01-05
5913,2024-08-01
5914,2025-01-13
5915,2024-06-03
5916,2023-12-30
5917,2025-04-10
5918,2024-10-01
5919,2025-05-11
5920,2023-10-31
5921,2025-02-15
5922,2024-11-12
5923,2024-02-07
5924,2025-04-09
5925,2024-06-21
5926,2023-12-26
5927,2024-03-22
5928,2025-05-10
5929,2024-12-12
5930,2024-01-23
5931,2024-03-05
5932,2024-11-02
5933,2023-05-30
5934,2023-08-06
5935,2025-04-20
5936,2025-04-26
5937,2024-08-19
5938,2024-08-10
5939,2024-06-23
5940,2024-12-23
5941,2023-10-11
5942,2024-07-16
5943,2023-08-12
5944,2025-04-18
5945,2024-04-26
5946,2024-08-02
5947,2023-07-11
5948,2025-02-04
5949,2023-12-23
5950,2024-06-13
5951,2024-01-01
5952,2023-09-29
5953,2025-03-29
5954,2024-02-08
5955,2023-10-21
5956,2025-04-26
5957,2023-08-17
5958,2024-01-21
5959,2023-10-23
5960,2024-09-08
5961,2023-07-16
5962,2025-05-12
5963,2023-12-03
5964,2024-12-07
5965,2024-07-16
5966,2024-03-20
5967,2024-03-25
5968,2023-11-10
5969,2024-10-03
5970,2023-06-26
5971,2023-11-06
5972,2023-08-10
5973,2025-04-20
5974,2024-09-28
5975,2023-07-03
5976,2025-02-20
5977,2024-09-22
5978,2023-07-13
5979,2024-06-26
5980,2025-03-23
5981,2023-09-20
5982,2024-08-04
5983,2025-04-25
5984,2025-05-11
5985,2024-08-09
5986,2024-12-23
5987,2024-08-25
5988,2024-03-20
5989,2023-10-09
5990,2024-02-11
5991,2023-11-23
5992,2023-08-04
5993,2024-07-05
5994,2024-03-10
5995,2024-07-16
5996,2024-01-24
5997,2024-01-03
5998,2023-10-14
5999,2025-03-13
6000,2023-05-31
6001,2023-06-15
6002,2024-05-29
6003,2023-07-08
6004,2023-07-07
6005,2024-04-11
6006,2023-06-10
6007,2024-04-22
6008,2025-03-04
6009,2024-07-05
6010,2024-09-30
6011,2023-12-25
6012,2024-10-16
6013,2024-11-22
6014,2024-04-18
6015,2025-02-17
6016,2023-06-05
6017,2023-07-17
6018,2023-10-20
6019,2024-04-09
6020,2023-11-08
6021,2024-05-16
6022,2025-04-16
6023,2024-08-09
6024,2023-07-05
6025,2023-06-10
6026,2024-04-14
6027,2024-08-27
6028,2025-04-18
6029,2023-06-01
6030,2023-10-30
6031,2024-02-19
6032,2023-11-12
6033,2024-05-18
6034,2024-01-25
6035,2025-05-11
6036,2024-12-23
6037,2025-02-06
6038,2023-11-02
6039,2024-04-05
6040,2024-12-20
6041,2025-03-20
6042,2024-06-16
6043,2024-05-07
6044,2024-06-21
6045,2025-02-14
6046,2024-06-09
6047,2025-03-14
6048,2024-06-19
6049,2023-06-14
6050,2025-01-24
6051,2023-12-09
6052,2023-11-28
6053,2023-09-14
6054,2023-08-08
6055,2025-03-07
6056,2023-07-12
6057,2024-10-27
6058,2023-09-27
6059,2024-08-23
6060,2024-03-08
6061,2023-10-08
6062,2024-06-04
6063,2023-08-18
6064,2024-04-24
6065,2025-04-20
6066,2023-06-07
6067,2024-04-27
6068,2024-03-01
6069,2024-07-09
6070,2024-02-07
6071,2023-06-20
6072,2025-03-18
6073,2023-09-30
6074,2024-04-15
6075,2023-07-08
6076,2024-11-05
6077,2024-07-02
6078,2024-09-17
6079,2024-12-26
6080,2024-11-08
6081,2024-06-15
6082,2024-06-28
6083,2023-06-27
6084,2024-05-30
6085,2024-05-03
6086,2023-12-10
6087,2023-09-19
6088,2025-03-05
6089,2023-06-02
6090,2023-07-21
6091,2023-08-20
6092,2023-07-25
6093,2024-08-05
6094,2024-02-20
6095,2023-09-25
6096,2024-04-29
6097,2025-04-15
6098,2023-07-12
6099,2024-04-19
6100,2024-10-03
6101,2024-02-19
6102,2024-01-03
6103,2023-08-30
6104,2024-02-23
6105,2024-06-30
6106,2024-04-10
6107,2024-01-10
6108,2024-03-09
6109,2024-03-04
6110,2025-02-14
6111,2024-11-23
6112,2024-07-13
6113,2023-06-16
6114,2023-06-11
6115,2025-03-08
6116,2024-05-02
6117,2023-11-16
6118,2023-10-12
6119,2024-01-13
6120,2024-03-26
6121,2025-03-17
6122,2024-09-22
6123,2023-10-11
6124,2024-09-27
6125,2025-04-10
6126,2024-04-02
6127,2024-05-20
6128,2025-01-05
6129,2023-07-08
6130,2023-08-03
6131,2024-08-12
6132,2023-08-21
6133,2023-06-28
6134,2024-02-20
6135,2025-03-12
6136,2024-08-03
6137,2025-01-16
6138,2024-07-19
6139,2025-01-28
6140,2024-01-09
6141,2023-11-11
6142,2025-02-04
6143,2023-10-24
6144,2024-12-08
6145,2023-08-31
6146,2023-09-27
6147,2024-12-06
6148,2025-02-05
6149,2024-12-18
6150,2025-01-21
6151,2024-03-17
6152,2023-11-04
6153,2024-08-25
6154,2023-07-16
6155,2024-07-09
6156,2024-04-21
6157,2023-11-08
6158,2023-08-06
6159,2023-08-11
6160,2024-02-01
6161,2024-01-04
6162,2024-03-25
6163,2024-03-14
6164,2023-07-03
6165,2024-08-19
6166,2024-10-07
6167,2024-09-05
6168,2024-01-02
6169,2024-01-13
6170,2024-05-05
6171,2024-06-26
6172,2024-03-25
6173,2023-10-09
6174,2023-12-17
6175,2023-08-24
6176,2023-11-30
6177,2025-04-29
6178,2023-05-21
6179,2024-04-04
6180,2023-08-03
6181,2024-07-17
6182,2024-03-31
6183,2024-11-09
6184,2024-01-10
6185,2025-03-17
6186,2024-04-08
6187,2023-11-23
6188,2023-10-12
6189,2023-11-17
6190,2024-02-16
6191,2024-07-24
6192,2023-12-27
6193,2024-06-03
6194,2025-02-17
6195,2024-04-12
6196,2023-07-20
6197,2024-09-20
6198,2024-11-16
6199,2024-10-15
6200,2023-08-19
6201,2023-08-27
6202,2024-07-16
6203,2025-04-28
6204,2024-06-06
6205,2023-12-28
6206,2024-04-10
6207,2024-11-28
6208,2024-07-14
6209,2023-10-17
6210,2024-01-14
6211,2025-05-16
6212,2023-09-08
6213,2023-06-28
6214,2024-08-03
6215,2024-09-11
6216,2025-04-03
6217,2024-01-13
6218,2023-07-15
6219,2023-10-21
6220,2024-11-14
6221,2024-08-10
6222,2024-12-13
6223,2024-06-20
6224,2025-02-09
6225,2023-12-26
6226,2024-11-21
6227,2024-03-03
6228,2023-08-04
6229,2023-10-16
6230,2024-11-05
6231,2023-08-08
6232,2024-07-04
6233,2024-05-18
6234,2024-05-12
6235,2023-09-13
6236,2024-07-06
6237,2024-08-14
6238,2023-09-29
6239,2024-02-26
6240,2024-10-15
6241,2024-08-16
6242,2023-11-05
6243,2023-09-24
6244,2024-05-17
6245,2024-02-03
6246,2023-11-26
6247,2024-11-14
6248,2023-12-28
6249,2023-06-18
6250,2025-02-06
6251,2023-07-15
6252,2023-10-25
6253,2023-07-08
6254,2024-11-21
6255,2024-11-03
6256,2025-03-12
6257,2023-10-12
6258,2023-11-09
6259,2023-11-09
6260,2023-11-24
6261,2024-03-23
6262,2023-10-15
6263,2025-03-30
6264,2024-12-04
6265,2024-01-15
6266,2023-08-19
6267,2024-04-20
6268,2025-02-28
6269,2023-05-30
6270,2023-11-26
6271,2024-05-08
6272,2023-10-05
6273,2023-06-22
6274,2023-12-15
6275,2024-09-11
6276,2024-05-16
6277,2023-12-30
6278,2023-11-26
6279,2024-09-16
6280,2023-12-06
6281,2024-01-12
6282,2023-09-02
6283,2023-08-05
6284,2023-07-30
6285,2024-12-08
6286,2023-07-13
6287,2023-12-27
6288,2023-11-12
6289,2024-12-03
6290,2023-08-17
6291,2023-06-17
6292,2023-10-18
6293,2025-03-30
6294,2024-09-14
6295,2025-04-10
6296,2024-02-16
6297,2024-08-07
6298,2024-12-01
6299,2024-10-05
6300,2024-07-09
6301,2023-10-07
6302,2023-12-05
6303,2024-09-29
6304,2023-12-12
6305,2024-01-13
6306,2023-08-13
6307,2024-12-24
6308,2023-09-25
6309,2024-11-01
6310,2025-03-24
6311,2023-11-29
6312,2024-06-17
6313,2023-09-20
6314,2024-04-06
6315,2024-06-22
6316,2023-12-13
6317,2023-12-25
6318,2024-03-12
6319,2023-07-24
6320,2023-07-07
6321,2023-05-30
6322,2023-06-20
6323,2023-12-27
6324,2023-12-24
6325,2024-05-23
6326,2024-06-24
6327,2025-04-06
6328,2023-12-04
6329,2024-10-20
6330,2023-06-30
6331,2025-03-31
6332,2023-09-10
6333,2025-04-21
6334,2025-03-17
6335,2025-01-22
6336,2024-04-08
6337,2023-09-22
6338,2023-05-27
6339,2024-12-26
6340,2024-05-22
6341,2024-05-20
6342,2024-02-05
6343,2024-08-28
6344,2024-03-18
6345,2023-11-12
6346,2025-04-10
6347,2023-09-14
6348,2023-08-08
6349,2024-04-01
6350,2024-01-01
6351,2024-11-02
6352,2023-12-13
6353,2023-11-17
6354,2024-04-16
6355,2024-05-26
6356,2023-06-19
6357,2024-05-05
6358,2023-06-01
6359,2024-02-29
6360,2023-07-21
6361,2023-11-10
6362,2024-10-10
6363,2024-04-14
6364,2023-08-15
6365,2025-02-25
6366,2023-10-13
6367,2025-05-20
6368,2024-11-14
6369,2023-11-23
6370,2024-11-10
6371,2024-01-17
6372,2025-01-03
6373,2023-11-18
6374,2024-05-14
6375,2023-10-31
6376,2025-02-05
6377,2024-03-06
6378,2024-02-07
6379,2024-12-29
6380,2024-07-04
6381,2024-06-24
6382,2024-12-18
6383,2024-05-13
6384,2024-03-13
6385,2024-04-13
6386,2023-10-13
6387,2023-07-08
6388,2023-11-21
6389,2024-06-26
6390,2024-09-21
6391,2023-12-03
6392,2023-12-14
6393,2024-04-23
6394,2023-08-05
6395,2024-01-25
6396,2025-02-16
6397,2023-12-25
6398,2025-04-25
6399,2024-03-23
6400,2024-03-23
6401,2024-11-22
6402,2024-10-24
6403,2024-12-06
6404,2024-04-03
6405,2023-11-18
6406,2025-02-14
6407,2024-06-16
6408,2024-01-15
6409,2024-04-18
6410,2024-05-09
6411,2024-05-05
6412,2023-10-28
6413,2025-03-23
6414,2023-11-04
6415,2023-11-16
6416,2025-02-14
6417,2025-05-07
6418,2024-05-20
6419,2024-02-03
6420,2025-01-11
6421,2024-05-07
6422,2024-10-31
6423,2024-05-30
6424,2023-11-03
6425,2023-10-24
6426,2024-08-14
6427,2024-07-06
6428,2023-07-12
6429,2023-05-24
6430,2024-01-13
6431,2024-07-10
6432,2024-10-16
6433,2025-04-10
6434,2024-06-18
6435,2023-08-10
6436,2023-07-29
6437,2023-07-18
6438,2024-06-12
6439,2024-10-06
6440,2024-12-26
6441,2024-10-14
6442,2024-10-31
6443,2023-12-29
6444,2024-06-20
6445,2024-02-22
6446,2024-11-04
6447,2024-10-15
6448,2025-05-10
6449,2023-09-10
6450,2025-05-11
6451,2024-11-09
6452,2024-02-28
6453,2023-11-02
6454,2024-08-13
6455,2024-11-11
6456,2024-01-17
6457,2023-07-01
6458,2023-09-02
6459,2023-10-14
6460,2023-11-19
6461,2024-08-02
6462,2023-11-26
6463,2024-12-25
6464,2024-10-29
6465,2023-11-23
6466,2024-06-04
6467,2024-01-01
6468,2023-11-17
6469,2024-04-08
6470,2024-02-04
6471,2024-09-27
6472,2023-09-20
6473,2024-07-29
6474,2023-11-13
6475,2023-11-07
6476,2024-07-24
6477,2024-04-03
6478,2024-03-23
6479,2023-07-24
6480,2023-06-14
6481,2025-05-16
6482,2023-11-12
6483,2025-01-26
6484,2023-07-08
6485,2024-12-10
6486,2024-05-05
6487,2024-03-18
6488,2025-02-21
6489,2024-02-15
6490,2023-06-12
6491,2024-11-23
6492,2023-09-27
6493,2024-10-17
6494,2023-08-01
6495,2024-09-22
6496,2024-10-20
6497,2023-06-03
6498,2024-07-25
6499,2024-05-28
6500,2024-11-13
6501,2024-04-25
6502,2023-07-28
6503,2023-08-01
6504,2024-10-20
6505,2023-11-10
6506,2023-07-10
6507,2023-07-18
6508,2023-07-20
6509,2024-10-19
6510,2024-08-08
6511,2023-11-17
6512,2024-10-29
6513,2023-09-25
6514,2023-06-09
6515,2025-04-01
6516,2023-08-03
6517,2023-06-21
6518,2023-06-16
6519,2024-12-27
6520,2025-02-05
6521,2023-10-31
6522,2024-08-20
6523,2024-02-03
6524,2023-09-18
6525,2023-12-18
6526,2024-11-19
6527,2024-02-22
6528,2024-02-27
6529,2024-05-14
6530,2024-04-02
6531,2024-02-01
6532,2025-03-29
6533,2024-06-17
6534,2023-09-08
6535,2025-04-23
6536,2023-07-11
6537,2023-06-27
6538,2023-11-14
6539,2024-07-11
6540,2023-07-06
6541,2024-02-19
6542,2024-11-20
6543,2023-11-03
6544,2025-04-05
6545,2024-02-23
6546,2024-08-18
6547,2025-01-23
6548,2024-12-13
6549,2024-05-16
6550,2024-02-05
6551,2024-10-30
6552,2024-10-05
6553,2024-11-02
6554,2025-02-12
6555,2024-12-28
6556,2024-12-27
6557,2024-09-25
6558,2023-05-24
6559,2025-02-11
6560,2023-07-11
6561,2023-06-25
6562,2024-05-04
6563,2023-10-17
6564,2024-03-28
6565,2025-02-12
6566,2024-02-13
6567,2023-11-17
6568,2023-08-08
6569,2023-12-25
6570,2023-08-25
6571,2024-03-03
6572,2025-05-13
6573,2024-04-24
6574,2023-08-31
6575,2024-08-18
6576,2025-03-22
6577,2023-12-17
6578,2023-10-09
6579,2024-10-09
6580,2025-04-21
6581,2024-07-26
6582,2024-08-27
6583,2023-07-15
6584,2023-06-09
6585,2023-09-26
6586,2024-11-19
6587,2024-03-23
6588,2024-12-24
6589,2023-06-06
6590,2023-08-29
6591,2023-11-29
6592,2023-08-03
6593,2024-05-20
6594,2024-03-22
6595,2023-10-25
6596,2024-12-04
6597,2024-03-01
6598,2023-09-19
6599,2024-05-21
6600,2025-03-28
6601,2024-03-01
6602,2025-03-23
6603,2024-12-08
6604,2024-10-20
6605,2024-03-02
6606,2023-11-11
6607,2024-04-15
6608,2024-01-27
6609,2023-09-30
6610,2024-12-25
6611,2023-09-30
6612,2024-07-12
6613,2025-01-31
6614,2024-01-06
6615,2023-09-11
6616,2024-07-05
6617,2025-02-13
6618,2024-02-12
6619,2024-11-04
6620,2023-07-22
6621,2024-11-20
6622,2023-08-25
6623,2024-06-21
6624,2024-07-21
6625,2023-07-15
6626,2025-02-15
6627,2024-07-20
6628,2023-11-26
6629,2023-09-24
6630,2024-07-16
6631,2025-01-06
6632,2024-06-13
6633,2023-09-09
6634,2024-11-11
6635,2023-08-01
6636,2025-02-14
6637,2023-11-27
6638,2024-03-31
6639,2024-02-05
6640,2025-02-23
6641,2023-08-09
6642,2025-02-12
6643,2024-12-20
6644,2024-05-19
6645,2024-10-25
6646,2024-07-08
6647,2024-01-20
6648,2023-11-06
6649,2024-05-11
6650,2024-03-11
6651,2023-05-30
6652,2024-10-30
6653,2024-11-15
6654,2025-04-23
6655,2025-04-22
6656,2024-09-19
6657,2023-07-06
6658,2025-03-02
6659,2024-01-13
6660,2024-01-07
6661,2024-07-27
6662,2025-02-28
6663,2023-06-11
6664,2024-08-30
6665,2023-06-16
6666,2023-12-18
6667,2025-04-15
6668,2023-09-28
6669,2025-05-03
6670,2023-10-16
6671,2024-11-16
6672,2024-09-06
6673,2024-04-15
6674,2024-05-05
6675,2023-12-18
6676,2024-08-24
6677,2025-03-19
6678,2025-01-12
6679,2025-02-09
6680,2025-02-12
6681,2023-08-29
6682,2025-04-30
6683,2024-01-01
6684,2025-01-16
6685,2024-08-15
6686,2023-12-23
6687,2024-10-08
6688,2023-11-29
6689,2024-06-27
6690,2024-04-30
6691,2023-08-24
6692,2024-06-08
6693,2023-12-10
6694,2024-06-13
6695,2023-12-04
6696,2024-08-03
6697,2024-12-26
6698,2023-12-04
6699,2024-11-01
6700,2024-07-25
6701,2024-10-13
6702,2025-04-07
6703,2024-12-13
6704,2023-08-20
6705,2025-03-26
6706,2023-10-31
6707,2023-05-24
6708,2023-09-02
6709,2023-10-17
6710,2024-08-30
6711,2023-12-22
6712,2024-03-16
6713,2024-03-14
6714,2025-01-03
6715,2024-05-25
6716,2025-05-07
6717,2024-10-04
6718,2024-06-22
6719,2024-08-14
6720,2023-11-07
6721,2024-07-27
6722,2024-08-29
6723,2025-04-20
6724,2025-01-02
6725,2024-03-24
6726,2024-03-15
6727,2024-02-05
6728,2024-04-28
6729,2024-09-21
6730,2025-03-26
6731,2025-05-09
6732,2025-03-13
6733,2023-08-13
6734,2024-03-29
6735,2023-09-20
6736,2023-08-02
6737,2023-11-15
6738,2024-02-10
6739,2024-10-23
6740,2025-03-04
6741,2024-06-02
6742,2024-01-30
6743,2024-09-14
6744,2024-11-09
6745,2024-07-24
6746,2023-07-25
6747,2024-05-03
6748,2024-04-13
6749,2025-02-02
6750,2024-03-17
6751,2023-06-09
6752,2023-12-12
6753,2024-05-26
6754,2023-11-28
6755,2024-04-12
6756,2024-03-14
6757,2023-07-19
6758,2023-07-07
6759,2024-01-22
6760,2024-02-16
6761,2024-04-17
6762,2024-12-21
6763,2023-11-20
6764,2023-07-19
6765,2023-06-25
6766,2023-11-29
6767,2024-01-16
6768,2024-08-12
6769,2023-11-01
6770,2024-08-04
6771,2023-10-11
6772,2024-06-22
6773,2025-02-08
6774,2024-07-14
6775,2024-05-10
6776,2024-11-27
6777,2025-05-13
6778,2023-10-09
6779,2024-06-11
6780,2024-01-03
6781,2024-04-03
6782,2025-03-30
6783,2025-04-26
6784,2023-06-20
6785,2024-03-12
6786,2024-05-30
6787,2025-04-03
6788,2025-03-24
6789,2025-01-26
6790,2024-07-16
6791,2025-03-31
6792,2024-02-18
6793,2024-12-05
6794,2025-01-01
6795,2024-11-05
6796,2023-05-23
6797,2025-05-12
6798,2023-10-21
6799,2024-10-15
6800,2024-12-04
6801,2024-04-05
6802,2025-03-31
6803,2023-09-26
6804,2024-02-24
6805,2023-07-14
6806,2024-12-30
6807,2024-02-17
6808,2025-01-31
6809,2025-01-10
6810,2024-05-11
6811,2025-02-23
6812,2024-02-16
6813,2024-06-27
6814,2023-10-21
6815,2025-02-04
6816,2025-04-02
6817,2024-06-09
6818,2025-03-28
6819,2024-05-03
6820,2024-05-27
6821,2024-12-06
6822,2025-05-08
6823,2024-10-07
6824,2025-02-13
6825,2024-01-10
6826,2025-04-21
6827,2024-05-17
6828,2024-12-17
6829,2024-08-21
6830,2024-11-18
6831,2023-11-23
6832,2024-05-15
6833,2025-02-02
6834,2025-02-01
6835,2023-12-21
6836,2023-06-11
6837,2024-07-16
6838,2023-09-20
6839,2023-11-05
6840,2024-09-02
6841,2025-01-28
6842,2024-05-14
6843,2024-10-09
6844,2023-07-12
6845,2024-11-23
6846,2025-03-06
6847,2025-01-17
6848,2023-06-03
6849,2023-09-25
6850,2025-03-21
6851,2024-02-18
6852,2024-09-29
6853,2024-07-03
6854,2024-10-03
6855,2024-10-24
6856,2023-06-28
6857,2023-09-18
6858,2023-07-23
6859,2024-12-01
6860,2025-03-13
6861,2024-05-21
6862,2024-09-27
6863,2025-03-06
6864,2025-05-09
6865,2024-09-14
6866,2023-05-28
6867,2024-04-23
6868,2023-06-27
6869,2023-10-01
6870,2023-12-05
6871,2024-12-10
6872,2024-08-20
6873,2024-07-06
6874,2024-01-28
6875,2024-02-17
6876,2024-01-03
6877,2025-02-28
6878,2024-03-04
6879,2025-01-02
6880,2025-01-04
6881,2024-12-15
6882,2024-11-15
6883,2023-10-30
6884,2024-01-14
6885,2023-07-12
6886,2023-12-06
6887,2023-10-18
6888,2023-12-16
6889,2024-03-08
6890,2023-08-30
6891,2024-12-22
6892,2024-10-20
6893,2024-01-27
6894,2024-07-17
6895,2024-05-29
6896,2025-01-18
6897,2024-10-27
6898,2023-08-21
6899,2023-11-13
6900,2024-02-12
6901,2023-06-21
6902,2024-10-27
6903,2023-11-10
6904,2023-06-01
6905,2023-08-23
6906,2023-05-22
6907,2024-12-10
6908,2025-05-01
6909,2024-09-26
6910,2024-04-11
6911,2025-05-11
6912,2024-12-10
6913,2024-07-14
6914,2023-07-11
6915,2024-05-23
6916,2023-12-28
6917,2023-09-09
6918,2024-08-09
6919,2024-05-23
6920,2024-09-17
6921,2025-02-05
6922,2024-09-11
6923,2023-09-24
6924,2024-01-16
6925,2024-11-23
6926,2025-01-18
6927,2024-09-02
6928,2024-09-27
6929,2025-03-24
6930,2024-09-04
6931,2023-09-15
6932,2024-03-23
6933,2024-08-26
6934,2024-05-29
6935,2023-08-19
6936,2024-05-07
6937,2023-10-17
6938,2023-11-26
6939,2025-03-04
6940,2024-10-27
6941,2025-03-30
6942,2024-10-07
6943,2024-12-03
6944,2024-01-02
6945,2024-01-15
6946,2024-10-02
6947,2024-01-19
6948,2024-11-11
6949,2024-06-14
6950,2024-01-05
6951,2023-12-01
6952,2025-01-16
6953,2023-12-24
6954,2024-05-15
6955,2025-02-05
6956,2023-12-22
6957,2023-06-17
6958,2023-06-20
6959,2023-08-01
6960,2024-03-21
6961,2024-05-02
6962,2023-06-13
6963,2024-01-16
6964,2024-03-13
6965,2023-12-25
6966,2024-08-02
6967,2024-08-29
6968,2024-07-09
6969,2023-10-30
6970,2024-07-29
6971,2023-05-24
6972,2023-09-07
6973,2025-05-07
6974,2024-06-22
6975,2023-06-22
6976,2025-04-28
6977,2025-04-03
6978,2024-03-18
6979,2024-10-03
6980,2025-02-12
6981,2024-01-28
6982,2023-11-21
6983,2023-10-04
6984,2024-08-01
6985,2023-10-11
6986,2024-08-28
6987,2024-12-03
6988,2024-11-21
6989,2025-03-30
6990,2023-08-31
6991,2023-10-19
6992,2023-05-30
6993,2024-09-27
6994,2023-06-22
6995,2024-08-16
6996,2024-07-16
6997,2024-12-26
6998,2023-06-09
6999,2025-03-23
7000,2025-02-18
7001,2025-03-10
7002,2024-12-20
7003,2024-03-14
7004,2023-10-14
7005,2025-04-30
7006,2025-01-31
7007,2024-03-03
7008,2024-01-30
7009,2023-08-07
7010,2023-08-31
7011,2025-02-09
7012,2025-01-16
7013,2025-04-08
7014,2023-08-30
7015,2025-01-31
7016,2024-08-17
7017,2023-07-18
7018,2024-11-13
7019,2023-06-07
7020,2024-12-02
7021,2023-08-23
7022,2023-06-17
7023,2023-09-15
7024,2024-03-17
7025,2025-01-08
7026,2025-02-01
7027,2024-08-17
7028,2024-02-18
7029,2025-04-05
7030,2023-09-11
7031,2023-06-28
7032,2024-02-07
7033,2023-11-23
7034,2023-05-31
7035,2024-07-27
7036,2023-11-07
7037,2025-03-17
7038,2023-06-20
7039,2025-01-19
7040,2024-06-11
7041,2024-09-12
7042,2024-01-27
7043,2025-03-04
7044,2025-03-11
7045,2024-02-07
7046,2025-04-17
7047,2024-10-15
7048,2024-07-08
7049,2025-03-27
7050,2024-12-15
7051,2023-09-06
7052,2024-01-30
7053,2024-01-03
7054,2025-02-14
7055,2024-09-03
7056,2023-09-19
7057,2025-02-11
7058,2024-07-18
7059,2025-01-10
7060,2025-01-10
7061,2024-11-24
7062,2024-04-19
7063,2023-10-21
7064,2024-06-06
7065,2024-11-13
7066,2024-08-26
7067,2025-04-06
7068,2024-04-20
7069,2023-12-11
7070,2023-07-22
7071,2023-08-17
7072,2024-02-01
7073,2025-04-02
7074,2024-09-26
7075,2023-06-21
7076,2025-03-16
7077,2023-07-07
7078,2023-12-12
7079,2023-10-22
7080,2023-11-30
7081,2024-09-07
7082,2024-05-26
7083,2023-07-31
7084,2025-01-31
7085,2023-09-05
7086,2024-03-25
7087,2023-07-05
7088,2024-05-09
7089,2023-12-14
7090,2024-05-29
7091,2024-12-06
7092,2024-09-30
7093,2024-04-05
7094,2023-05-31
